"occurrenceID","basisOfRecord","eventDate","decimalLatitude","decimalLongitude","occurrenceStatus","countryCode","geodeticDatum","institutionCode","georeferenceProtocol","samplingProtocol","scientificName","scientificNameID","kingdom","taxonRank","coordinateUncertaintyInMeters","parentEventID"
"CCES_Drift-8_2018-08-19T06:58:10_ZC","MachineObservation","2018-08-19T06:58:10Z/2018-08-19T06:58:13Z",38.08013,-126.62038,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-08-20T20:58:26_ZC","MachineObservation","2018-08-20T20:58:26Z/2018-08-20T20:58:34Z",37.72116,-126.67183,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-08-21T14:58:45_ZC","MachineObservation","2018-08-21T14:58:45Z/2018-08-21T14:59:04Z",37.58168,-126.75562,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-08-21T15:18:56_ZC","MachineObservation","2018-08-21T15:18:56Z/2018-08-21T15:20:02Z",37.57779,-126.75694,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-08-21T21:18:19_ZC","MachineObservation","2018-08-21T21:18:19Z/2018-08-21T21:19:19Z",37.52451,-126.7899,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-08-22T14:38:15_ZC","MachineObservation","2018-08-22T14:38:15Z/2018-08-22T14:39:47Z",37.43498,-126.98044,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-08-23T22:18:08_ZC","MachineObservation","2018-08-23T22:18:08Z/2018-08-23T22:19:40Z",37.33839,-127.38327,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-08-23T22:38:05_ZC","MachineObservation","2018-08-23T22:38:05Z/2018-08-23T22:39:41Z",37.33663,-127.38808,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-08-23T23:38:05_ZC","MachineObservation","2018-08-23T23:38:05Z/2018-08-23T23:38:07Z",37.33067,-127.40067,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-08-24T00:59:21_ZC","MachineObservation","2018-08-24T00:59:21Z/2018-08-24T00:59:29Z",37.32323,-127.41673,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-08-24T14:58:27_ZC","MachineObservation","2018-08-24T14:58:27Z/2018-08-24T14:59:40Z",37.26529,-127.63099,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-08-24T18:19:26_ZC","MachineObservation","2018-08-24T18:19:26Z/2018-08-24T18:19:34Z",37.25057,-127.67499,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-08-25T00:58:16_ZC","MachineObservation","2018-08-25T00:58:16Z/2018-08-25T00:59:07Z",37.21439,-127.75563,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-08-25T17:18:05_ZC","MachineObservation","2018-08-25T17:18:05Z/2018-08-25T17:18:55Z",37.1012,-127.94414,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-08-26T02:18:04_ZC","MachineObservation","2018-08-26T02:18:04Z/2018-08-26T02:18:32Z",37.03292,-128.02077,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-08-27T14:58:22_ZC","MachineObservation","2018-08-27T14:58:22Z/2018-08-27T14:58:31Z",36.73386,-128.18304,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-08-27T16:58:19_ZC","MachineObservation","2018-08-27T16:58:19Z/2018-08-27T16:58:22Z",36.71931,-128.18643,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-08-27T20:18:05_ZC","MachineObservation","2018-08-27T20:18:05Z/2018-08-27T20:19:05Z",36.69817,-128.18867,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-08-27T23:38:07_ZC","MachineObservation","2018-08-27T23:38:07Z/2018-08-27T23:39:09Z",36.67279,-128.18141,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-08-29T00:58:56_ZC","MachineObservation","2018-08-29T00:58:56Z/2018-08-29T00:59:28Z",36.49076,-128.09065,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-08-31T17:18:04_ZC","MachineObservation","2018-08-31T17:18:04Z/2018-08-31T17:18:23Z",36.31442,-127.65583,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-08-31T17:38:15_ZC","MachineObservation","2018-08-31T17:38:15Z/2018-08-31T17:40:00Z",36.31356,-127.65326,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-08-31T21:18:04_ZC","MachineObservation","2018-08-31T21:18:04Z/2018-08-31T21:19:41Z",36.31701,-127.63585,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-01T11:38:04_ZC","MachineObservation","2018-09-01T11:38:04Z/2018-09-01T11:38:51Z",36.31774,-127.55859,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-02T14:18:40_ZC","MachineObservation","2018-09-02T14:18:40Z/2018-09-02T14:19:30Z",36.3102,-127.44839,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-02T20:58:08_ZC","MachineObservation","2018-09-02T20:58:08Z/2018-09-02T20:58:26Z",36.31472,-127.41824,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-02T21:18:05_ZC","MachineObservation","2018-09-02T21:18:05Z/2018-09-02T21:18:36Z",36.31483,-127.41776,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-03T09:59:25_ZC","MachineObservation","2018-09-03T09:59:25Z/2018-09-03T09:59:26Z",36.29653,-127.36539,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-03T22:39:08_ZC","MachineObservation","2018-09-03T22:39:08Z/2018-09-03T22:39:10Z",36.28736,-127.32419,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-04T12:58:04_ZC","MachineObservation","2018-09-04T12:58:04Z/2018-09-04T12:59:50Z",36.26743,-127.28642,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-05T12:38:44_ZC","MachineObservation","2018-09-05T12:38:44Z/2018-09-05T12:40:01Z",36.22194,-127.2054,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-05T16:58:38_ZC","MachineObservation","2018-09-05T16:58:38Z/2018-09-05T16:58:49Z",36.21975,-127.18434,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-06T03:58:15_ZC","MachineObservation","2018-09-06T03:58:15Z/2018-09-06T03:58:47Z",36.20082,-127.14355,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-06T04:18:04_ZC","MachineObservation","2018-09-06T04:18:04Z/2018-09-06T04:18:58Z",36.2005,-127.14313,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-07T10:18:16_ZC","MachineObservation","2018-09-07T10:18:16Z/2018-09-07T10:18:39Z",36.14349,-127.03926,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-07T10:38:17_ZC","MachineObservation","2018-09-07T10:38:17Z/2018-09-07T10:38:38Z",36.14291,-127.03905,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-07T22:58:07_ZC","MachineObservation","2018-09-07T22:58:07Z/2018-09-07T22:58:12Z",36.11725,-127.00459,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-08T13:39:30_ZC","MachineObservation","2018-09-08T13:39:30Z/2018-09-08T13:39:37Z",36.08956,-126.97725,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-08T20:18:05_ZC","MachineObservation","2018-09-08T20:18:05Z/2018-09-08T20:18:24Z",36.08257,-126.96883,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-09T08:58:51_ZC","MachineObservation","2018-09-09T08:58:51Z/2018-09-09T08:58:55Z",36.0658,-126.9476,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-09T09:18:31_ZC","MachineObservation","2018-09-09T09:18:31Z/2018-09-09T09:19:07Z",36.06357,-126.94751,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-10T04:38:18_ZC","MachineObservation","2018-09-10T04:38:18Z/2018-09-10T04:38:25Z",36.02462,-126.9238,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-10T22:58:11_ZC","MachineObservation","2018-09-10T22:58:11Z/2018-09-10T22:59:50Z",35.99193,-126.90628,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-11T19:18:55_ZC","MachineObservation","2018-09-11T19:18:55Z/2018-09-11T19:18:55Z",35.94461,-126.89066,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-11T19:38:35_ZC","MachineObservation","2018-09-11T19:38:35Z/2018-09-11T19:39:59Z",35.944,-126.89063,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-13T03:58:27_ZC","MachineObservation","2018-09-13T03:58:27Z/2018-09-13T03:58:55Z",35.85549,-126.8304,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-15T15:38:21_ZC","MachineObservation","2018-09-15T15:38:21Z/2018-09-15T15:40:03Z",35.72577,-126.81529,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-15T23:58:09_ZC","MachineObservation","2018-09-15T23:58:09Z/2018-09-15T23:59:10Z",35.69592,-126.81847,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-16T00:19:07_ZC","MachineObservation","2018-09-16T00:19:07Z/2018-09-16T00:19:29Z",35.69478,-126.82077,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-16T04:19:08_ZC","MachineObservation","2018-09-16T04:19:08Z/2018-09-16T04:19:53Z",35.6935,-126.82542,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-16T05:38:13_ZC","MachineObservation","2018-09-16T05:38:13Z/2018-09-16T05:39:45Z",35.69101,-126.82394,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-16T21:39:53_ZC","MachineObservation","2018-09-16T21:39:53Z/2018-09-16T21:39:56Z",35.63903,-126.83347,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-17T01:58:04_ZC","MachineObservation","2018-09-17T01:58:04Z/2018-09-17T01:59:45Z",35.62238,-126.84814,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-17T10:19:09_ZC","MachineObservation","2018-09-17T10:19:09Z/2018-09-17T10:19:13Z",35.59991,-126.85681,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-17T10:39:06_ZC","MachineObservation","2018-09-17T10:39:06Z/2018-09-17T10:39:30Z",35.59821,-126.85666,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-17T15:38:05_ZC","MachineObservation","2018-09-17T15:38:05Z/2018-09-17T15:40:02Z",35.58082,-126.87308,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-17T15:59:49_ZC","MachineObservation","2018-09-17T15:59:49Z/2018-09-17T16:00:03Z",35.58066,-126.87325,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-17T18:58:52_ZC","MachineObservation","2018-09-17T18:58:52Z/2018-09-17T18:59:00Z",35.57779,-126.88111,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-20T23:18:19_ZC","MachineObservation","2018-09-20T23:18:19Z/2018-09-20T23:19:11Z",35.42321,-127.10689,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-21T11:58:50_ZC","MachineObservation","2018-09-21T11:58:50Z/2018-09-21T11:59:40Z",35.401,-127.15596,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-21T12:18:15_ZC","MachineObservation","2018-09-21T12:18:15Z/2018-09-21T12:18:18Z",35.40059,-127.15685,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
"CCES_Drift-8_2018-09-22T10:19:12_ZC","MachineObservation","2018-09-22T10:19:12Z/2018-09-22T10:19:18Z",35.35478,-127.20328,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-8_2018-08-16T02:56:58Z"
